"filename","MLRA","run_id","C","sigma","pca_components","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","C",5,8,0.0395310186505342,21,0.942339821746024,1.43549231895783,4.11936950448695,1.23767366535953,0.962447478712021,1.36980667280299,4.74608783155673,1.1954372084122,-0.0608308211398905,0.955496495477665,0.975369681761058,39.6675157546997
"TC","C",6,4,0.0375930498426422,21,0.936256290940304,1.54532631169261,3.90380733756426,1.14595801326928,0.921518932689034,1.81265467999364,3.444948801522,0.897230555246024,0.000109354884240662,0.915530444239371,0.952516760452081,41.0345227718353
"TC","C",7,16,0.0423248897465292,20,0.941252747317749,1.5772866517492,4.0313616014689,1.12007765236633,0.943023404472641,1.31636024054094,4.12153678541259,1.27436028021528,0.174523476170466,0.940987040756374,0.968672613821852,39.18608045578
"TC","C",8,4,0.0378069815049353,21,0.946727200132673,1.42053882800165,4.08081460720935,1.20059334273827,0.836584437867855,2.74595926454453,2.45647675198082,0.65816289805733,-0.106828175582388,0.833872917858423,0.904992599878175,40.6256449222565
"TC","C",9,8,0.0387456446030493,21,0.957582508611617,1.34355314937455,4.65070186774449,1.28840812944827,0.951467650648742,1.27388489806218,4.49516380470245,1.41200315290354,0.108197850153944,0.950389373717405,0.975255825749965,39.9202837944031
"TC","C",10,16,0.0351515445473623,21,0.939910148563372,1.4728475871905,3.94380161191733,1.19375296893676,0.957089644011814,1.4741606146201,4.5595966759392,1.11593335467312,0.0541184143895044,0.951781588703265,0.973516940599167,40.8063042163849
"TC","C",11,4,0.0424910427643716,21,0.923261924691793,1.69117318043149,3.65854875989105,1.06140434981473,0.957687329901281,1.23424208387115,4.76154761230091,1.28874237541073,0.0267574322673349,0.955785014067187,0.976414820533676,39.6480784416199
"TC","C",12,16,0.0384250121075594,21,0.935804033230097,1.39954869315383,4.16706369138989,1.21484207610426,0.930171576833157,1.77074204893377,3.76353888312059,1.08991064009695,0.124810928755773,0.929226130777929,0.962436928193367,40.9971606731415
"TC","C",13,8,0.0407870914074657,21,0.946270601786024,1.43721839060517,4.20278931874724,1.19811069163604,0.954954610080721,1.41645654596792,4.39583763147577,1.18405058543744,0.0629620366182091,0.948122090316855,0.971202300219911,40.5852694511414
"TC","C",14,8,0.0369316437732322,21,0.950569745538033,1.40012722526247,4.42874870034566,1.24236456417302,0.961941151250225,1.14457051185492,5.10826826404993,1.47351080604616,0.0955381308783343,0.961583449953556,0.980235535375214,40.1381225585938
"TC","C",15,8,0.0378167386504115,21,0.942921847106113,1.43460371954001,4.12853077426342,1.1635797588307,0.947431971120201,1.48943274420505,4.34257684515333,1.32232817001159,0.118384114905729,0.946841743405726,0.972270093840024,40.7743563652039
