"filename","Texture","run_id","ncomp","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","ClLo",11,30,0.904024405257871,1.26616495819339,3.26524268188839,2.03311037265874,0.923875738548244,1.02305126257441,3.49097518559971,2.50012579385675,-0.000210580884160721,0.917838026598107,0.960485500553058,23.2877700328827
"TC","ClLo",12,30,0.901302898371894,1.18780269423603,3.21360781403536,2.1176488820122,0.929894429330917,1.14470657534306,3.76423995616209,2.38431817925221,0.0696008209113618,0.929334117847663,0.964016045018698,22.913925409317
"TC","ClLo",13,30,0.914166583795121,1.16408427626206,3.48385410437996,2.27950769253637,0.907827417098319,1.15381511381719,3.2727979212134,2.08949942553966,0.0189655122273613,0.906518428613305,0.952725321756939,27.4790949821472
"TC","ClLo",14,30,0.910037131530509,1.13381091310897,3.27607403026506,2.2096245644085,0.925736006841251,1.24244381925475,3.63661716828355,2.16557637118264,-0.0500420240341995,0.92428721594957,0.959231016979624,25.2673797607422
"TC","ClLo",15,30,0.91405083327227,1.1744610538961,3.36620017929399,2.1998953425735,0.906772751439091,1.23558874894136,3.25372466805697,1.9950307411038,-0.014115030170869,0.905419243031861,0.948552128774453,24.0001912117004
"TC","ClLo",16,30,0.917582905066177,1.18594982094329,3.45901047357055,2.24121923041052,0.903289631374855,1.13664377040763,3.20922957443588,2.11722268018673,-0.01097573563355,0.902778388860319,0.950050482722349,21.8429670333862
"TC","ClLo",17,30,0.904127748873153,1.22401683294338,3.24206608114728,2.0465517957594,0.928244071206931,1.06813364486757,3.73232466969793,2.55646584640497,0.0442901431272425,0.928120416063875,0.962735054068359,23.830602645874
"TC","ClLo",18,30,0.916413035987009,1.16271716621828,3.44001132473192,2.23154892512603,0.915407068621806,1.1383740672929,3.43740519238602,2.20891776240104,0.0232922974157602,0.915257176865745,0.956228468854056,23.2926309108734
"TC","ClLo",19,30,0.914223650563366,1.12562971194113,3.33772280085653,2.29004604058889,0.917566957812593,1.31486512366194,3.37670102141318,1.95480349942026,-0.00720453437320139,0.912182884682472,0.950731296339534,22.0993797779083
"TC","ClLo",20,30,0.910345545336392,1.11958619972455,3.26595332952854,2.19314641258002,0.92440679059155,1.31308473423293,3.52158483431561,2.09661295895595,0.0457610263385745,0.91926012447765,0.954967530374307,22.5296385288239
